"Level.4","CellId","ImageId"
"other",14042,"image_1"
"Cytotoxic",14043,"image_1"
"Cytotoxic",14044,"image_1"
"Reg",14045,"image_1"
"Reg",14046,"image_1"
"Reg",14047,"image_1"
"other",14048,"image_1"
"Cytotoxic",14049,"image_1"
"Reg",14050,"image_1"
"Reg",14051,"image_1"
"Reg",14052,"image_1"
"Reg",14053,"image_1"
"Cytotoxic",14054,"image_1"
"other",14055,"image_1"
"Cytotoxic",14056,"image_1"
"Cytotoxic",14057,"image_1"
"Reg",14058,"image_1"
"Reg",14059,"image_1"
"Reg",14060,"image_1"
"Reg",14061,"image_1"
"Reg",14062,"image_1"
"Cytotoxic",14063,"image_1"
"Cytotoxic",14064,"image_1"
"Reg",14065,"image_1"
"Reg",14066,"image_1"
"Reg",14067,"image_1"
"Cytotoxic",14068,"image_1"
"Cytotoxic",14069,"image_1"
"Cytotoxic",14070,"image_1"
"Reg",14071,"image_1"
"Reg",14072,"image_1"
"Reg",14073,"image_1"
"other",14074,"image_1"
"Cytotoxic",14075,"image_1"
"Reg",14076,"image_1"
"Cytotoxic",14077,"image_1"
"Cytotoxic",14078,"image_1"
"Reg",14079,"image_1"
"other",14080,"image_1"
"Reg",14081,"image_1"
"Reg",14082,"image_1"
"Reg",14083,"image_1"
"Reg",14084,"image_1"
"Reg",14085,"image_1"
"other",14086,"image_1"
"Cytotoxic",14087,"image_1"
"Cytotoxic",14088,"image_1"
"Reg",14089,"image_1"
"Reg",14090,"image_1"
"Cytotoxic",14091,"image_1"
"Cytotoxic",14092,"image_1"
"Reg",14093,"image_1"
"Reg",14094,"image_1"
"Reg",14095,"image_1"
"Cytotoxic",14096,"image_1"
"Reg",14097,"image_1"
"Reg",14098,"image_1"
"Reg",14099,"image_1"
"Reg",14100,"image_1"
"other",14101,"image_1"
"Cytotoxic",14102,"image_1"
"Reg",14103,"image_1"
"Reg",14104,"image_1"
"Reg",14105,"image_1"
"Reg",14106,"image_1"
"Reg",14107,"image_1"
"Reg",14108,"image_1"
"Cytotoxic",14109,"image_1"
"Reg",14110,"image_1"
"Reg",14111,"image_1"
"Cytotoxic",14112,"image_1"
"Cytotoxic",14113,"image_1"
"Cytotoxic",14114,"image_1"
"Cytotoxic",14115,"image_1"
"Reg",14116,"image_1"
"Cytotoxic",14117,"image_1"
"Cytotoxic",14118,"image_1"
"Reg",14119,"image_1"
"Reg",14120,"image_1"
"Reg",14121,"image_1"
"Cytotoxic",14122,"image_1"
"Reg",14123,"image_1"
"Reg",14124,"image_1"
"Reg",14125,"image_1"
"Cytotoxic",14126,"image_1"
"Cytotoxic",14127,"image_1"
"Cytotoxic",14128,"image_1"
"Reg",14129,"image_1"
"Cytotoxic",14130,"image_1"
"Cytotoxic",14131,"image_1"
"Reg",14132,"image_1"
"Reg",14133,"image_1"
"Cytotoxic",14134,"image_1"
"Reg",14135,"image_1"
"Cytotoxic",14136,"image_1"
"Reg",14137,"image_1"
"Reg",14138,"image_1"
"Reg",14139,"image_1"
"Reg",14140,"image_1"
"Cytotoxic",14141,"image_1"
"Reg",14142,"image_1"
"Cytotoxic",14143,"image_1"
"Reg",14144,"image_1"
"Cytotoxic",14145,"image_1"
"Reg",14146,"image_1"
"Reg",14147,"image_1"
"Reg",14148,"image_1"
"Reg",14149,"image_1"
"Cytotoxic",14150,"image_1"
"Cytotoxic",14151,"image_1"
"Cytotoxic",14152,"image_1"
"Reg",14153,"image_1"
"Cytotoxic",14154,"image_1"
"Cytotoxic",14155,"image_1"
"Reg",14156,"image_1"
"Cytotoxic",14157,"image_1"
"Cytotoxic",14158,"image_1"
"Tumor Cells",14159,"image_1"
"Cytotoxic",14160,"image_1"
"Reg",14161,"image_1"
"Cytotoxic",14162,"image_1"
"Reg",14163,"image_1"
"Reg",14164,"image_1"
"Reg",14165,"image_1"
"Reg",14166,"image_1"
"Reg",14167,"image_1"
"Cytotoxic",14168,"image_1"
"Reg",14169,"image_1"
"Cytotoxic",14170,"image_1"
"Reg",14171,"image_1"
"Reg",14172,"image_1"
"Cytotoxic",14173,"image_1"
"Cytotoxic",14174,"image_1"
"Reg",14175,"image_1"
"Cytotoxic",14176,"image_1"
"Cytotoxic",14177,"image_1"
"Reg",14178,"image_1"
"Reg",14179,"image_1"
"Reg",14180,"image_1"
"Cytotoxic",14181,"image_1"
"Cytotoxic",14182,"image_1"
"Cytotoxic",14183,"image_1"
"Reg",14184,"image_1"
"Cytotoxic",14185,"image_1"
"Cytotoxic",14186,"image_1"
"Cytotoxic",14187,"image_1"
"Cytotoxic",14188,"image_1"
"Reg",14189,"image_1"
"Cytotoxic",14190,"image_1"
"Cytotoxic",14191,"image_1"
"Cytotoxic",14192,"image_1"
"Reg",14193,"image_1"
"Reg",14194,"image_1"
"Reg",14195,"image_1"
"Reg",14196,"image_1"
"Cytotoxic",14197,"image_1"
"Cytotoxic",14198,"image_1"
"Cytotoxic",14199,"image_1"
"Cytotoxic",14200,"image_1"
"Reg",14201,"image_1"
"Reg",14202,"image_1"
"Cytotoxic",14203,"image_1"
"Reg",14204,"image_1"
"Tumor Cells",14205,"image_1"
"Reg",14206,"image_1"
"Cytotoxic",14207,"image_1"
"Reg",14208,"image_1"
"Reg",14209,"image_1"
"Cytotoxic",14210,"image_1"
"Reg",14211,"image_1"
"other",14212,"image_1"
"Cytotoxic",14213,"image_1"
"Reg",14214,"image_1"
"Reg",14215,"image_1"
"Reg",14216,"image_1"
"Reg",14217,"image_1"
"Cytotoxic",14218,"image_1"
"Cytotoxic",14219,"image_1"
"Cytotoxic",14220,"image_1"
"Reg",14221,"image_1"
"Cytotoxic",14222,"image_1"
"Reg",14223,"image_1"
"Reg",14224,"image_1"
"Cytotoxic",14225,"image_1"
"Cytotoxic",14226,"image_1"
"Reg",14227,"image_1"
"Cytotoxic",14228,"image_1"
"Cytotoxic",14229,"image_1"
"Reg",14230,"image_1"
"Reg",14231,"image_1"
"Cytotoxic",14232,"image_1"
"Reg",14233,"image_1"
"other",14234,"image_1"
"Reg",14235,"image_1"
"Cytotoxic",14236,"image_1"
"Reg",14237,"image_1"
"Reg",14238,"image_1"
"Reg",14239,"image_1"
"Cytotoxic",14240,"image_1"
"other",14241,"image_1"
"other",14242,"image_1"
"Reg",14243,"image_1"
"Reg",14244,"image_1"
"Reg",14245,"image_1"
"Reg",14246,"image_1"
"Reg",14247,"image_1"
"Cytotoxic",14248,"image_1"
"Cytotoxic",14249,"image_1"
"Reg",14250,"image_1"
"Cytotoxic",14251,"image_1"
"Cytotoxic",14252,"image_1"
"Cytotoxic",14253,"image_1"
"Cytotoxic",14254,"image_1"
"Reg",14255,"image_1"
"Reg",14256,"image_1"
"Reg",14257,"image_1"
"Cytotoxic",14258,"image_1"
"Cytotoxic",14259,"image_1"
"Reg",14260,"image_1"
"Reg",14261,"image_1"
"Reg",14262,"image_1"
"Reg",14263,"image_1"
"Cytotoxic",14264,"image_1"
"Cytotoxic",14265,"image_1"
"Cytotoxic",14266,"image_1"
"Cytotoxic",14267,"image_1"
"Reg",14268,"image_1"
"Reg",14269,"image_1"
"Reg",14270,"image_1"
"Reg",14271,"image_1"
"Reg",14272,"image_1"
"Cytotoxic",14273,"image_1"
"Cytotoxic",14274,"image_1"
"Reg",14275,"image_1"
"Reg",14276,"image_1"
"Cytotoxic",14277,"image_1"
"Reg",14278,"image_1"
"Reg",14279,"image_1"
"Cytotoxic",14280,"image_1"
"Reg",14281,"image_1"
"Reg",14282,"image_1"
"Reg",14283,"image_1"
"Cytotoxic",14284,"image_1"
"Cytotoxic",14285,"image_1"
"Reg",14286,"image_1"
"Reg",14287,"image_1"
"Reg",14288,"image_1"
"Cytotoxic",14289,"image_1"
"Reg",14290,"image_1"
"Reg",14291,"image_1"
"Cytotoxic",14292,"image_1"
"Reg",14293,"image_1"
"Reg",14294,"image_1"
"Cytotoxic",14295,"image_1"
"Reg",14296,"image_1"
"Cytotoxic",14297,"image_1"
"Cytotoxic",14298,"image_1"
"other",14299,"image_1"
"Cytotoxic",14300,"image_1"
"Reg",14301,"image_1"
"Cytotoxic",14302,"image_1"
"Cytotoxic",14303,"image_1"
"Cytotoxic",14304,"image_1"
"Cytotoxic",14305,"image_1"
"Reg",14306,"image_1"
"Reg",14307,"image_1"
"Reg",14308,"image_1"
"Cytotoxic",14309,"image_1"
"Cytotoxic",14310,"image_1"
"Reg",14311,"image_1"
"Reg",14312,"image_1"
"Reg",14313,"image_1"
"Cytotoxic",14314,"image_1"
"Cytotoxic",14315,"image_1"
"Reg",14316,"image_1"
"Reg",14317,"image_1"
"Cytotoxic",14318,"image_1"
"Reg",14319,"image_1"
"Reg",14320,"image_1"
"Cytotoxic",14321,"image_1"
"Cytotoxic",14322,"image_1"
"Reg",14323,"image_1"
"Cytotoxic",14324,"image_1"
"Cytotoxic",14325,"image_1"
"Reg",14326,"image_1"
"Reg",14327,"image_1"
"Reg",14328,"image_1"
"Reg",14329,"image_1"
"Cytotoxic",14330,"image_1"
"Reg",14331,"image_1"
"Reg",14332,"image_1"
"Reg",14333,"image_1"
"Reg",14334,"image_1"
"Cytotoxic",14335,"image_1"
"Cytotoxic",14336,"image_1"
"Cytotoxic",14337,"image_1"
"Cytotoxic",14338,"image_1"
"other",14339,"image_1"
"Cytotoxic",14340,"image_1"
"Cytotoxic",14341,"image_1"
"Cytotoxic",14342,"image_1"
"Reg",14343,"image_1"
"Reg",14344,"image_1"
"Reg",14345,"image_1"
"other",14346,"image_1"
"Cytotoxic",14347,"image_1"
"Reg",14348,"image_1"
"Reg",14349,"image_1"
"Reg",14350,"image_1"
"Reg",14351,"image_1"
"Cytotoxic",14352,"image_1"
"Reg",14353,"image_1"
"Cytotoxic",14354,"image_1"
"Cytotoxic",14355,"image_1"
"Reg",14356,"image_1"
"Cytotoxic",14357,"image_1"
"Cytotoxic",14358,"image_1"
"Cytotoxic",14359,"image_1"
"Cytotoxic",14360,"image_1"
"Cytotoxic",14361,"image_1"
"Cytotoxic",14362,"image_1"
"other",14363,"image_1"
"Cytotoxic",14364,"image_1"
"Cytotoxic",14365,"image_1"
"Cytotoxic",14366,"image_1"
"Cytotoxic",14367,"image_1"
"Cytotoxic",14368,"image_1"
"Reg",14369,"image_1"
"Reg",14370,"image_1"
"Cytotoxic",14371,"image_1"
"Reg",14372,"image_1"
"Reg",14373,"image_1"
"Cytotoxic",14374,"image_1"
"Cytotoxic",14375,"image_1"
"Reg",14376,"image_1"
"Cytotoxic",14377,"image_1"
"Cytotoxic",14378,"image_1"
"other",14379,"image_1"
"Reg",14380,"image_1"
"Reg",14381,"image_1"
"Reg",14382,"image_1"
"Reg",14383,"image_1"
"Cytotoxic",14384,"image_1"
"Cytotoxic",14385,"image_1"
"Cytotoxic",14386,"image_1"
"Cytotoxic",14387,"image_1"
"Reg",14388,"image_1"
"Reg",14389,"image_1"
"Cytotoxic",14390,"image_1"
"Cytotoxic",14391,"image_1"
"Reg",14392,"image_1"
"Reg",14393,"image_1"
"Reg",14394,"image_1"
"Cytotoxic",14395,"image_1"
"Cytotoxic",14396,"image_1"
"Reg",14397,"image_1"
"Cytotoxic",14398,"image_1"
"Cytotoxic",14399,"image_1"
"Cytotoxic",14400,"image_1"
"Reg",14401,"image_1"
"Cytotoxic",14402,"image_1"
"Reg",14403,"image_1"
"Reg",14404,"image_1"
"Reg",14405,"image_1"
"Reg",14406,"image_1"
"Reg",14407,"image_1"
"Reg",14408,"image_1"
"Reg",14409,"image_1"
"Reg",14410,"image_1"
"Cytotoxic",14411,"image_1"
"Cytotoxic",14412,"image_1"
"Reg",14413,"image_1"
"Cytotoxic",14414,"image_1"
"Reg",14415,"image_1"
"Reg",14416,"image_1"
"Reg",14417,"image_1"
"Cytotoxic",14418,"image_1"
"Cytotoxic",14419,"image_1"
"Reg",14420,"image_1"
"Cytotoxic",14421,"image_1"
"Reg",14422,"image_1"
"Cytotoxic",14423,"image_1"
"Reg",14424,"image_1"
"Reg",14425,"image_1"
"Reg",14426,"image_1"
"Cytotoxic",14427,"image_1"
"Cytotoxic",14428,"image_1"
"Cytotoxic",14429,"image_1"
"Cytotoxic",14430,"image_1"
"Cytotoxic",14431,"image_1"
"Cytotoxic",14432,"image_1"
"Cytotoxic",14433,"image_1"
"Cytotoxic",14434,"image_1"
"Reg",14435,"image_1"
"Reg",14436,"image_1"
"Reg",14437,"image_1"
"Reg",14438,"image_1"
"Reg",14439,"image_1"
"Reg",14440,"image_1"
"Reg",14441,"image_1"
"Reg",14442,"image_1"
"Reg",14443,"image_1"
"Cytotoxic",14444,"image_1"
"Reg",14445,"image_1"
"Reg",14446,"image_1"
"Reg",14447,"image_1"
"Reg",14448,"image_1"
"Reg",14449,"image_1"
"Cytotoxic",14450,"image_1"
"Cytotoxic",14451,"image_1"
"Cytotoxic",14452,"image_1"
"Reg",14453,"image_1"
"Reg",14454,"image_1"
"Cytotoxic",14455,"image_1"
"Cytotoxic",14456,"image_1"
"Cytotoxic",14457,"image_1"
"Reg",14458,"image_1"
"Cytotoxic",14459,"image_1"
"Cytotoxic",14460,"image_1"
"Cytotoxic",14461,"image_1"
"Reg",14462,"image_1"
"Reg",14463,"image_1"
"Reg",14464,"image_1"
"Cytotoxic",14465,"image_1"
"Cytotoxic",14466,"image_1"
"Cytotoxic",14467,"image_1"
"Cytotoxic",14468,"image_1"
"Reg",14469,"image_1"
"Reg",14470,"image_1"
"Cytotoxic",14471,"image_1"
"Cytotoxic",14472,"image_1"
"Reg",14473,"image_1"
"Reg",14474,"image_1"
"Reg",14475,"image_1"
"Cytotoxic",14476,"image_1"
"Tumor Cells",14477,"image_1"
"Reg",14478,"image_1"
"Cytotoxic",14479,"image_1"
"Cytotoxic",14480,"image_1"
"Cytotoxic",14481,"image_1"
"Reg",14482,"image_1"
"Cytotoxic",14483,"image_1"
"Cytotoxic",14484,"image_1"
"Cytotoxic",14485,"image_1"
"Cytotoxic",14486,"image_1"
"Cytotoxic",14487,"image_1"
"Reg",14488,"image_1"
"Reg",14489,"image_1"
"Cytotoxic",14490,"image_1"
"Cytotoxic",14491,"image_1"
"Tumor Cells",14492,"image_1"
"Cytotoxic",14493,"image_1"
"Cytotoxic",14494,"image_1"
"Reg",14495,"image_1"
"Cytotoxic",14496,"image_1"
"Cytotoxic",14497,"image_1"
"Cytotoxic",14498,"image_1"
"Cytotoxic",14499,"image_1"
"Reg",14500,"image_1"
"Cytotoxic",14501,"image_1"
"Reg",14502,"image_1"
"Cytotoxic",14503,"image_1"
"Reg",14504,"image_1"
"Reg",14505,"image_1"
"Cytotoxic",14506,"image_1"
"Reg",14507,"image_1"
"Reg",14508,"image_1"
"Reg",14509,"image_1"
"Cytotoxic",14510,"image_1"
"Cytotoxic",14511,"image_1"
"Reg",14512,"image_1"
"Cytotoxic",14513,"image_1"
"Reg",14514,"image_1"
"Cytotoxic",14515,"image_1"
"Cytotoxic",14516,"image_1"
"Cytotoxic",14517,"image_1"
"Cytotoxic",14518,"image_1"
"Cytotoxic",14519,"image_1"
"Tumor Cells",14520,"image_1"
"Cytotoxic",14521,"image_1"
"Cytotoxic",14522,"image_1"
"Cytotoxic",14523,"image_1"
"Cytotoxic",14524,"image_1"
"Reg",14525,"image_1"
"Reg",14526,"image_1"
"Cytotoxic",14527,"image_1"
"Reg",14528,"image_1"
"Cytotoxic",14529,"image_1"
"Cytotoxic",14530,"image_1"
"Reg",14531,"image_1"
"Cytotoxic",14532,"image_1"
"Cytotoxic",14533,"image_1"
"Cytotoxic",14534,"image_1"
"Reg",14535,"image_1"
"Cytotoxic",14536,"image_1"
"Cytotoxic",14537,"image_1"
"Cytotoxic",14538,"image_1"
"Cytotoxic",14539,"image_1"
"Cytotoxic",14540,"image_1"
"Cytotoxic",14541,"image_1"
"Cytotoxic",14542,"image_1"
"Reg",14543,"image_1"
"Cytotoxic",14544,"image_1"
"Cytotoxic",14545,"image_1"
"Cytotoxic",14546,"image_1"
"Cytotoxic",14547,"image_1"
"Reg",14548,"image_1"
"Cytotoxic",14549,"image_1"
"Cytotoxic",14550,"image_1"
"Cytotoxic",14551,"image_1"
"Cytotoxic",14552,"image_1"
"Reg",14553,"image_1"
"Reg",14554,"image_1"
"Reg",14555,"image_1"
"Cytotoxic",14556,"image_1"
"Reg",14557,"image_1"
"Cytotoxic",14558,"image_1"
"Reg",14559,"image_1"
"Cytotoxic",14560,"image_1"
"Reg",14561,"image_1"
"Cytotoxic",14562,"image_1"
"Reg",14563,"image_1"
"Cytotoxic",14564,"image_1"
"Reg",14565,"image_1"
"Cytotoxic",14566,"image_1"
"Cytotoxic",14567,"image_1"
"Cytotoxic",14568,"image_1"
"Cytotoxic",14569,"image_1"
"Cytotoxic",14570,"image_1"
"Reg",14571,"image_1"
"Reg",14572,"image_1"
"Cytotoxic",14573,"image_1"
"Reg",14574,"image_1"
"Cytotoxic",14575,"image_1"
"Reg",14576,"image_1"
"Cytotoxic",14577,"image_1"
"Reg",14578,"image_1"
"Cytotoxic",14579,"image_1"
"Reg",14580,"image_1"
"Cytotoxic",14581,"image_1"
"Cytotoxic",14582,"image_1"
"Cytotoxic",14583,"image_1"
"Cytotoxic",14584,"image_1"
"Cytotoxic",14585,"image_1"
"other",14586,"image_1"
"Cytotoxic",14587,"image_1"
"Reg",14588,"image_1"
"Reg",14589,"image_1"
"Cytotoxic",14590,"image_1"
"Reg",14591,"image_1"
"Cytotoxic",14592,"image_1"
"Reg",14593,"image_1"
"Cytotoxic",14594,"image_1"
"Reg",14595,"image_1"
"Cytotoxic",14596,"image_1"
"Reg",14597,"image_1"
"Reg",14598,"image_1"
"Cytotoxic",14599,"image_1"
"Cytotoxic",14600,"image_1"
"Reg",14601,"image_1"
"Cytotoxic",14602,"image_1"
"Cytotoxic",14603,"image_1"
"Cytotoxic",14604,"image_1"
"Reg",14605,"image_1"
"Cytotoxic",14606,"image_1"
"Cytotoxic",14607,"image_1"
"Cytotoxic",14608,"image_1"
"Cytotoxic",14609,"image_1"
"Cytotoxic",14610,"image_1"
"Reg",14611,"image_1"
"Reg",14612,"image_1"
"Cytotoxic",14613,"image_1"
"Reg",14614,"image_1"
"Cytotoxic",14615,"image_1"
"Cytotoxic",14616,"image_1"
"Reg",14617,"image_1"
"Reg",14618,"image_1"
"Reg",14619,"image_1"
"Cytotoxic",14620,"image_1"
"Reg",14621,"image_1"
"Reg",14622,"image_1"
"Cytotoxic",14623,"image_1"
"Cytotoxic",14624,"image_1"
"Cytotoxic",14625,"image_1"
"Cytotoxic",14626,"image_1"
"Reg",14627,"image_1"
"Cytotoxic",14628,"image_1"
"Cytotoxic",14629,"image_1"
"Cytotoxic",14630,"image_1"
"other",14631,"image_1"
"Reg",14632,"image_1"
"other",14633,"image_1"
"Reg",14634,"image_1"
"Cytotoxic",14635,"image_1"
"Cytotoxic",14636,"image_1"
"Cytotoxic",14637,"image_1"
"Reg",14638,"image_1"
"Reg",14639,"image_1"
"Cytotoxic",14640,"image_1"
"Reg",14641,"image_1"
"Cytotoxic",14642,"image_1"
"Cytotoxic",14643,"image_1"
"Cytotoxic",14644,"image_1"
"Reg",14645,"image_1"
"Reg",14646,"image_1"
"Reg",14647,"image_1"
"Reg",14648,"image_1"
"Cytotoxic",14649,"image_1"
"Cytotoxic",14650,"image_1"
"Reg",14651,"image_1"
"Reg",14652,"image_1"
"Reg",14653,"image_1"
"Cytotoxic",14654,"image_1"
"Reg",14655,"image_1"
"Cytotoxic",14656,"image_1"
"Cytotoxic",14657,"image_1"
"Reg",14658,"image_1"
"Reg",14659,"image_1"
"Cytotoxic",14660,"image_1"
"Cytotoxic",14661,"image_1"
"Reg",14662,"image_1"
"Cytotoxic",14663,"image_1"
"Cytotoxic",14664,"image_1"
"Cytotoxic",14665,"image_1"
"Reg",14666,"image_1"
"Reg",14667,"image_1"
"Cytotoxic",14668,"image_1"
"Cytotoxic",14669,"image_1"
"Cytotoxic",14670,"image_1"
"Reg",14671,"image_1"
"Reg",14672,"image_1"
"Reg",14673,"image_1"
"Cytotoxic",14674,"image_1"
"Cytotoxic",14675,"image_1"
"other",14676,"image_1"
"Cytotoxic",14677,"image_1"
"Reg",14678,"image_1"
"Cytotoxic",14679,"image_1"
"Reg",14680,"image_1"
"Reg",14681,"image_1"
"Cytotoxic",14682,"image_1"
"Reg",14683,"image_1"
"Cytotoxic",14684,"image_1"
"Reg",14685,"image_1"
"Cytotoxic",14686,"image_1"
"Cytotoxic",14687,"image_1"
"Cytotoxic",14688,"image_1"
"Cytotoxic",14689,"image_1"
"Cytotoxic",14690,"image_1"
"Reg",14691,"image_1"
"Reg",14692,"image_1"
"Cytotoxic",14693,"image_1"
"Cytotoxic",14694,"image_1"
"Reg",14695,"image_1"
"Reg",14696,"image_1"
"Reg",14697,"image_1"
"Cytotoxic",14698,"image_1"
"Reg",14699,"image_1"
"Reg",14700,"image_1"
"Cytotoxic",14701,"image_1"
"Cytotoxic",14702,"image_1"
"Reg",14703,"image_1"
"Reg",14704,"image_1"
"Cytotoxic",14705,"image_1"
"Reg",14706,"image_1"
"Cytotoxic",14707,"image_1"
"Reg",14708,"image_1"
"Reg",14709,"image_1"
"Reg",14710,"image_1"
"Reg",14711,"image_1"
"Reg",14712,"image_1"
"Reg",14713,"image_1"
"Cytotoxic",14714,"image_1"
"Reg",14715,"image_1"
"Reg",14716,"image_1"
"Reg",14717,"image_1"
"Cytotoxic",14718,"image_1"
"Reg",14719,"image_1"
"Reg",14720,"image_1"
"Reg",14721,"image_1"
"Reg",14722,"image_1"
"Tumor Cells",14723,"image_1"
"Cytotoxic",14724,"image_1"
"Cytotoxic",14725,"image_1"
"Cytotoxic",14726,"image_1"
"Reg",14727,"image_1"
"Reg",14728,"image_1"
"Reg",14729,"image_1"
"other",14730,"image_1"
"Cytotoxic",14731,"image_1"
"Reg",14732,"image_1"
"Cytotoxic",14733,"image_1"
"Reg",14734,"image_1"
"Reg",14735,"image_1"
"Cytotoxic",14736,"image_1"
"Reg",14737,"image_1"
"Reg",14738,"image_1"
"Cytotoxic",14739,"image_1"
"Reg",14740,"image_1"
"Cytotoxic",14741,"image_1"
"Reg",14742,"image_1"
"Reg",14743,"image_1"
"Reg",14744,"image_1"
"Cytotoxic",14745,"image_1"
"Reg",14746,"image_1"
"Reg",14747,"image_1"
"Cytotoxic",14748,"image_1"
"Cytotoxic",14749,"image_1"
"Cytotoxic",14750,"image_1"
"Reg",14751,"image_1"
"Reg",14752,"image_1"
"Reg",14753,"image_1"
"Cytotoxic",14754,"image_1"
"Reg",14755,"image_1"
"Cytotoxic",14756,"image_1"
"Reg",14757,"image_1"
"Reg",14758,"image_1"
"Cytotoxic",14759,"image_1"
"Reg",14760,"image_1"
"Reg",14761,"image_1"
"Reg",14762,"image_1"
"Reg",14763,"image_1"
"Cytotoxic",14764,"image_1"
"Cytotoxic",14765,"image_1"
"Cytotoxic",14766,"image_1"
"Reg",14767,"image_1"
"Reg",14768,"image_1"
"Reg",14769,"image_1"
"Cytotoxic",14770,"image_1"
"Reg",14771,"image_1"
"Cytotoxic",14772,"image_1"
"Reg",14773,"image_1"
"Cytotoxic",14774,"image_1"
"Reg",14775,"image_1"
"Cytotoxic",14776,"image_1"
"Reg",14777,"image_1"
"Reg",14778,"image_1"
"Reg",14779,"image_1"
"Cytotoxic",14780,"image_1"
"Cytotoxic",14781,"image_1"
"Reg",14782,"image_1"
"Reg",14783,"image_1"
"Cytotoxic",14784,"image_1"
"Reg",14785,"image_1"
"Reg",14786,"image_1"
"Reg",14787,"image_1"
"Cytotoxic",14788,"image_1"
"Reg",14789,"image_1"
"Reg",14790,"image_1"
"Cytotoxic",14791,"image_1"
"Reg",14792,"image_1"
"Reg",14793,"image_1"
"Reg",14794,"image_1"
"Cytotoxic",14795,"image_1"
"Reg",14796,"image_1"
"Cytotoxic",14797,"image_1"
"Reg",14798,"image_1"
"Reg",14799,"image_1"
"Reg",14800,"image_1"
"Cytotoxic",14801,"image_1"
"Cytotoxic",14802,"image_1"
"Reg",14803,"image_1"
"Reg",14804,"image_1"
"Reg",14805,"image_1"
"other",14806,"image_1"
"Reg",14807,"image_1"
"Cytotoxic",14808,"image_1"
"Reg",14809,"image_1"
"Reg",14810,"image_1"
"Reg",14811,"image_1"
"Reg",14812,"image_1"
"Reg",14813,"image_1"
"Cytotoxic",14814,"image_1"
"Cytotoxic",14815,"image_1"
"Reg",14816,"image_1"
"Reg",14817,"image_1"
"Reg",14818,"image_1"
"Reg",14819,"image_1"
"Cytotoxic",14820,"image_1"
"Cytotoxic",14821,"image_1"
"Reg",14822,"image_1"
"Reg",14823,"image_1"
"Reg",14824,"image_1"
"Cytotoxic",14825,"image_1"
"Reg",14826,"image_1"
"Cytotoxic",14827,"image_1"
"Cytotoxic",14828,"image_1"
"other",14829,"image_1"
"Cytotoxic",14830,"image_1"
"Cytotoxic",14831,"image_1"
"other",14832,"image_1"
"Reg",14833,"image_1"
"Cytotoxic",14834,"image_1"
"Reg",14835,"image_1"
"Cytotoxic",14836,"image_1"
"Reg",14837,"image_1"
"Reg",14838,"image_1"
"Reg",14839,"image_1"
"Reg",14840,"image_1"
"Reg",14841,"image_1"
"Reg",14842,"image_1"
"Cytotoxic",14843,"image_1"
"Cytotoxic",14844,"image_1"
"Reg",14845,"image_1"
"Reg",14846,"image_1"
"Cytotoxic",14847,"image_1"
"Cytotoxic",14848,"image_1"
"Cytotoxic",14849,"image_1"
"Reg",14850,"image_1"
"Reg",14851,"image_1"
"Cytotoxic",14852,"image_1"
"Reg",14853,"image_1"
"Reg",14854,"image_1"
"Reg",14855,"image_1"
"Cytotoxic",14856,"image_1"
"Reg",14857,"image_1"
"Cytotoxic",14858,"image_1"
"Reg",14859,"image_1"
"Reg",14860,"image_1"
"Reg",14861,"image_1"
"Reg",14862,"image_1"
"Reg",14863,"image_1"
"Reg",14864,"image_1"
"Cytotoxic",14865,"image_1"
"Reg",14866,"image_1"
"Cytotoxic",14867,"image_1"
"Reg",14868,"image_1"
"Cytotoxic",14869,"image_1"
"Reg",14870,"image_1"
"Cytotoxic",14871,"image_1"
"Tumor Cells",14872,"image_1"
"Reg",14873,"image_1"
"Tumor Cells",14874,"image_1"
"Cytotoxic",14875,"image_1"
"Reg",14876,"image_1"
"Cytotoxic",14877,"image_1"
"Cytotoxic",14878,"image_1"
"Reg",14879,"image_1"
"other",14880,"image_1"
"Cytotoxic",14881,"image_1"
"Cytotoxic",14882,"image_1"
"Reg",14883,"image_1"
"Cytotoxic",14884,"image_1"
"Reg",14885,"image_1"
"Reg",14886,"image_1"
"Reg",14887,"image_1"
"Cytotoxic",14888,"image_1"
"Reg",14889,"image_1"
"Reg",14890,"image_1"
"Cytotoxic",14891,"image_1"
"Reg",14892,"image_1"
"Reg",14893,"image_1"
"Cytotoxic",14894,"image_1"
"Cytotoxic",14895,"image_1"
"Cytotoxic",14896,"image_1"
"Reg",14897,"image_1"
"Cytotoxic",14898,"image_1"
"Cytotoxic",14899,"image_1"
"Cytotoxic",14900,"image_1"
"Cytotoxic",14901,"image_1"
"Cytotoxic",14902,"image_1"
"Reg",14903,"image_1"
"Cytotoxic",14904,"image_1"
"Cytotoxic",14905,"image_1"
"Tumor Cells",14906,"image_1"
"Cytotoxic",14907,"image_1"
"Cytotoxic",14908,"image_1"
"Cytotoxic",14909,"image_1"
"Cytotoxic",14910,"image_1"
"Cytotoxic",14911,"image_1"
"Cytotoxic",14912,"image_1"
"Cytotoxic",14913,"image_1"
"Cytotoxic",14914,"image_1"
"Tumor Cells",14915,"image_1"
"Cytotoxic",14916,"image_1"
"Reg",14917,"image_1"
"Cytotoxic",14918,"image_1"
"Cytotoxic",14919,"image_1"
"Cytotoxic",14920,"image_1"
"Reg",14921,"image_1"
"Tumor Cells",14922,"image_1"
